FlareLabel,Prediction,PredictionProbability
0,0,0.2759438753128052
0,0,0.2761303782463074
0,0,0.27584195137023926
0,0,0.2755877375602722
0,0,0.2752033472061157
0,0,0.2753402590751648
0,0,0.27568745613098145
0,0,0.2754337191581726
0,0,0.27589690685272217
0,0,0.27524685859680176
0,0,0.27592331171035767
0,0,0.2757928967475891
0,0,0.2759694457054138
0,0,0.27619022130966187
0,0,0.27602773904800415
0,0,0.276439905166626
0,0,0.2762327790260315
0,0,0.2711219787597656
0,0,0.2711219787597656
0,0,0.27620768547058105
0,0,0.2762089967727661
0,0,0.27617496252059937
0,0,0.27620166540145874
0,0,0.27617716789245605
0,0,0.2759476900100708
0,0,0.2757757306098938
0,0,0.27592146396636963
0,0,0.27611762285232544
0,0,0.27571868896484375
0,0,0.2711219787597656
0,0,0.27600735425949097
0,0,0.276218056678772
0,0,0.2763989567756653
0,0,0.27651697397232056
0,0,0.27654874324798584
0,0,0.27691954374313354
0,0,0.2768552899360657
0,0,0.27719664573669434
0,0,0.27700215578079224
0,0,0.27694040536880493
0,0,0.2771267294883728
0,0,0.2772877812385559
0,0,0.27727335691452026
0,0,0.2771226763725281
0,0,0.27700984477996826
0,0,0.2765803337097168
0,0,0.2764664888381958
0,0,0.27627789974212646
0,0,0.2761327028274536
0,0,0.2760917544364929
0,0,0.27607959508895874
0,0,0.27616995573043823
0,0,0.27613794803619385
0,0,0.27607595920562744
0,0,0.276126503944397
0,0,0.27617543935775757
0,0,0.27626633644104004
0,0,0.2761574387550354
0,0,0.27616459131240845
0,0,0.27613723278045654
0,0,0.27622079849243164
0,0,0.27628928422927856
0,0,0.27622270584106445
0,0,0.27632713317871094
0,0,0.2763935923576355
0,0,0.2763901948928833
0,0,0.2764100432395935
0,0,0.27626925706863403
0,0,0.276245653629303
0,0,0.27632421255111694
0,0,0.2763864994049072
0,0,0.2764202952384949
0,0,0.2764056324958801
0,0,0.27633756399154663
0,0,0.2763330936431885
0,0,0.27629226446151733
0,0,0.27629154920578003
0,0,0.2762332558631897
0,0,0.27614378929138184
0,0,0.276187002658844
0,0,0.2761046290397644
0,0,0.27609872817993164
0,0,0.2760850787162781
0,0,0.2761480212211609
0,0,0.27619147300720215
0,0,0.27615827322006226
0,0,0.2761855125427246
0,0,0.27613455057144165
0,0,0.2711219787597656
0,0,0.2711219787597656
0,0,0.2764434814453125
0,0,0.27642154693603516
0,0,0.2765820622444153
0,0,0.27671533823013306
0,0,0.2766433358192444
0,0,0.2765064239501953
0,0,0.27656763792037964
0,0,0.27654892206192017
0,0,0.27650606632232666
0,0,0.27633583545684814
0,0,0.2762308120727539
0,0,0.2763015627861023
0,0,0.2711219787597656
0,0,0.2711219787597656
0,0,0.2711219787597656
0,0,0.2711219787597656
0,0,0.2711219787597656
0,0,0.2711219787597656
0,0,0.2711219787597656
0,0,0.2711219787597656
0,0,0.2711219787597656
0,0,0.2711219787597656
0,0,0.2711219787597656
0,0,0.2763998508453369
0,0,0.27617281675338745
0,0,0.2761741876602173
0,0,0.27626192569732666
0,0,0.2761993408203125
0,0,0.27620625495910645
0,0,0.2763957381248474
0,0,0.27620720863342285
0,0,0.2761317491531372
0,0,0.27636855840682983
0,0,0.27622276544570923
0,0,0.2766132950782776
0,0,0.2762472629547119
0,0,0.2760944962501526
0,0,0.2760741114616394
0,0,0.276183545589447
0,0,0.27601879835128784
0,0,0.27612125873565674
0,0,0.2760494351387024
0,0,0.27624690532684326
0,0,0.2760995030403137
0,0,0.27622610330581665
0,0,0.2763822078704834
0,0,0.27634090185165405
0,0,0.2764659523963928
0,0,0.27681422233581543
0,0,0.2767680287361145
0,0,0.27664893865585327
0,0,0.2764953374862671
0,0,0.2763946056365967
0,0,0.2765299081802368
0,0,0.2761831283569336
0,0,0.2762635350227356
0,0,0.2763558626174927
0,0,0.27635395526885986
0,0,0.27611684799194336
0,0,0.2711219787597656
0,0,0.2761457562446594
0,0,0.2760448455810547
0,0,0.2761695981025696
0,0,0.2763534188270569
0,0,0.2762901782989502
0,0,0.27645254135131836
0,0,0.2764216661453247
0,0,0.2763827443122864
0,0,0.2763364315032959
0,0,0.2764890193939209
0,0,0.2764629125595093
0,0,0.27657538652420044
0,0,0.2764642834663391
0,0,0.27652448415756226
0,0,0.2765205502510071
0,0,0.2763581871986389
0,0,0.2762996554374695
0,0,0.27631157636642456
0,0,0.2761802673339844
0,0,0.27617180347442627
0,0,0.2761112451553345
0,0,0.27611857652664185
0,0,0.27611982822418213
0,0,0.27609366178512573
0,0,0.276045560836792
0,0,0.2760961055755615
0,0,0.27597707509994507
0,0,0.27607297897338867
0,0,0.2759714126586914
0,0,0.27586978673934937
0,0,0.2758280634880066
0,0,0.27578073740005493
0,0,0.2756614685058594
0,0,0.275481641292572
0,0,0.27532529830932617
0,0,0.2753574848175049
0,0,0.27510350942611694
0,0,0.2750369906425476
0,0,0.27544790506362915
0,0,0.2749868631362915
0,0,0.2711219787597656
0,0,0.2711219787597656
0,0,0.27029949426651
0,0,0.2699812650680542
0,0,0.26992470026016235
0,0,0.26986563205718994
0,0,0.27086561918258667
0,0,0.27041083574295044
0,0,0.2703121304512024
0,0,0.2698853611946106
0,0,0.2688763737678528
0,0,0.26953840255737305
0,0,0.2711219787597656
0,0,0.270138144493103
0,0,0.2699527144432068
0,0,0.26995253562927246
0,0,0.2699052691459656
0,0,0.26930975914001465
0,0,0.26994484663009644
0,0,0.26946359872817993
0,0,0.27050989866256714
0,0,0.27068930864334106
0,0,0.2714603543281555
0,0,0.2714211344718933
0,0,0.270504891872406
0,0,0.2702593207359314
0,0,0.27013230323791504
0,0,0.2702178359031677
0,0,0.27004092931747437
0,0,0.27129989862442017
0,0,0.27136653661727905
0,0,0.2715011239051819
0,0,0.2715781331062317
0,0,0.2718270421028137
0,0,0.27232301235198975
0,0,0.2714025378227234
0,0,0.2706031799316406
0,0,0.2713407278060913
0,0,0.2706504464149475
0,0,0.2701188921928406
0,0,0.26974213123321533
0,0,0.2711528539657593
0,0,0.2693347930908203
0,0,0.269511342048645
0,0,0.26941126585006714
0,0,0.2693064212799072
0,0,0.2711460590362549
0,0,0.26998913288116455
0,0,0.2717062830924988
0,0,0.27160292863845825
0,0,0.27078092098236084
0,0,0.2705312967300415
0,0,0.2706384062767029
0,0,0.27074623107910156
0,0,0.27234017848968506
0,0,0.2703387141227722
0,0,0.2701426148414612
0,0,0.27184879779815674
0,0,0.2708369493484497
0,0,0.2700600028038025
0,0,0.27004194259643555
0,0,0.27097123861312866
0,0,0.27138984203338623
0,0,0.2713959217071533
0,0,0.27151966094970703
0,0,0.2696998119354248
0,0,0.26960742473602295
0,0,0.2698224186897278
0,0,0.271023154258728
0,0,0.2716931700706482
0,0,0.2716134786605835
0,0,0.2711219787597656
0,0,0.2711219787597656
0,0,0.2703079581260681
0,0,0.27106010913848877
0,0,0.2707430124282837
0,0,0.2705557346343994
0,0,0.27077436447143555
0,0,0.2710244059562683
0,0,0.27145707607269287
0,0,0.2715294361114502
0,0,0.2714420557022095
0,0,0.2714434862136841
0,0,0.27162760496139526
0,0,0.27198851108551025
0,0,0.2711219787597656
0,0,0.2711219787597656
0,0,0.2711219787597656
0,0,0.2711219787597656
0,0,0.2711219787597656
0,0,0.2711219787597656
0,0,0.2711219787597656
0,0,0.2711219787597656
0,0,0.2711219787597656
0,0,0.2711219787597656
0,0,0.2711219787597656
0,0,0.2706744074821472
0,0,0.2702879309654236
0,0,0.27067291736602783
0,0,0.27080363035202026
0,0,0.270494282245636
0,0,0.2702263593673706
0,0,0.2700898051261902
0,0,0.27005040645599365
0,0,0.2713133692741394
0,0,0.2708195447921753
0,0,0.2707262635231018
0,0,0.27066564559936523
0,0,0.27115195989608765
0,0,0.27203673124313354
0,0,0.271673321723938
0,0,0.2714962959289551
0,0,0.27150237560272217
0,0,0.2711334824562073
0,0,0.27162623405456543
0,0,0.2718503475189209
0,0,0.2713282108306885
0,0,0.2720634937286377
0,0,0.2721078395843506
0,0,0.27114421129226685
0,0,0.27132338285446167
0,0,0.27223002910614014
0,0,0.2710278034210205
0,0,0.2708691358566284
0,0,0.2712259292602539
0,0,0.2711219787597656
0,0,0.2704583406448364
0,0,0.2716321349143982
0,0,0.2702813744544983
0,0,0.27186155319213867
0,0,0.27125245332717896
0,0,0.27105826139450073
0,0,0.2711219787597656
0,0,0.26947057247161865
0,0,0.2711219787597656
0,0,0.2711219787597656
0,0,0.2711219787597656
0,0,0.2711219787597656
0,0,0.2711219787597656
0,0,0.2711219787597656
0,0,0.2711219787597656
0,0,0.2711219787597656
0,0,0.2711219787597656
0,0,0.2711219787597656
0,0,0.2711219787597656
0,0,0.27035772800445557
0,0,0.2711219787597656
0,0,0.2711219787597656
0,0,0.2711219787597656
0,0,0.27113282680511475
0,0,0.2711219787597656
0,0,0.2711219787597656
0,0,0.2711219787597656
0,0,0.2711219787597656
0,0,0.2711219787597656
0,0,0.2711219787597656
0,0,0.27018827199935913
0,0,0.2704991102218628
0,0,0.2702842354774475
0,0,0.2705131769180298
0,0,0.26887309551239014
0,0,0.26941317319869995
0,0,0.2689375877380371
0,0,0.2704649567604065
0,0,0.27006834745407104
0,0,0.26996397972106934
0,0,0.2707953453063965
0,0,0.2708628177642822
0,0,0.2706655263900757
0,0,0.27020442485809326
0,0,0.2699859142303467
0,0,0.26985663175582886
0,0,0.2717975974082947
