FlareLabel,Prediction,PredictionProbability
0,1,0.7001070976257324
0,1,0.7003405094146729
0,1,0.7002232372760773
0,1,0.6995002031326294
0,1,0.6998355686664581
0,1,0.6995151042938232
0,1,0.7003638744354248
0,1,0.7001558542251587
0,1,0.7001293897628784
0,1,0.6999726891517639
0,1,0.7004084587097168
0,1,0.7003083825111389
0,1,0.7003587782382965
0,1,0.7006490528583527
0,1,0.700065404176712
0,1,0.7009417414665222
0,1,0.7007201015949249
0,1,0.7006987631320953
0,1,0.7004759907722473
0,1,0.7007002532482147
0,1,0.700885534286499
0,1,0.7008472084999084
0,1,0.7000512778759003
0,1,0.700376570224762
0,1,0.7003814280033112
0,1,0.7008112967014313
0,1,0.7001785933971405
0,1,0.7008164525032043
0,1,0.7007842659950256
0,1,0.7010196149349213
0,1,0.7011706233024597
0,1,0.7015169262886047
0,1,0.7016722559928894
0,1,0.7016462981700897
0,1,0.7018641233444214
0,1,0.7016722559928894
0,1,0.7016195952892303
0,1,0.7019365131855011
0,1,0.7021383345127106
0,1,0.7020597755908966
0,1,0.701988697052002
0,1,0.7017527520656586
0,1,0.7010511755943298
0,1,0.7007486820220947
0,1,0.7004962265491486
0,1,0.7002916634082794
0,1,0.700572669506073
0,1,0.7001343965530396
0,1,0.7006923258304596
0,1,0.7002182304859161
0,1,0.7003579139709473
0,1,0.7004045248031616
0,1,0.7005667388439178
0,1,0.7008370757102966
0,1,0.7003163397312164
0,1,0.7006001174449921
0,1,0.7002177536487579
0,1,0.7007160186767578
0,1,0.7010418474674225
0,1,0.7007940709590912
0,1,0.7008285224437714
0,1,0.7011261880397797
0,1,0.7012220621109009
0,1,0.7012204229831696
0,1,0.700998455286026
0,1,0.7007589340209961
0,1,0.7010841071605682
0,1,0.7012003064155579
0,1,0.7012819051742554
0,1,0.7012335658073425
0,1,0.7009547352790833
0,1,0.7011067271232605
0,1,0.7007524073123932
0,1,0.7009015083312988
0,1,0.7005979120731354
0,1,0.7004354000091553
0,1,0.7003945410251617
0,1,0.7004786431789398
0,1,0.6999662816524506
0,1,0.7002741694450378
0,1,0.7003161311149597
0,1,0.699647843837738
0,1,0.6996864676475525
0,1,0.7004808485507965
0,1,0.7003593444824219
0,1,0.7011059820652008
0,1,0.7009192407131195
0,1,0.7012859880924225
0,1,0.7013341188430786
0,1,0.7012420892715454
0,1,0.7010233700275421
0,1,0.7012012302875519
0,1,0.7010870575904846
0,1,0.701217532157898
0,1,0.700804740190506
0,1,0.7005510926246643
0,1,0.7009226977825165
0,1,0.7010414302349091
0,1,0.700465738773346
0,1,0.700476348400116
0,1,0.7007633149623871
0,1,0.7006495594978333
0,1,0.7004039585590363
0,1,0.7007579505443573
0,1,0.7003655731678009
0,1,0.700272798538208
0,1,0.7009136974811554
0,1,0.7005624175071716
0,1,0.7009606063365936
0,1,0.7005810439586639
0,1,0.7000648975372314
0,1,0.7000526189804077
0,1,0.7003315687179565
0,1,0.6998034119606018
0,1,0.6999475657939911
0,1,0.7002617418766022
0,1,0.7006524503231049
0,1,0.7002710103988647
0,1,0.7004646360874176
0,1,0.7005595862865448
0,1,0.7006361186504364
0,1,0.7008346915245056
0,1,0.7011095583438873
0,1,0.7011195719242096
0,1,0.7010112702846527
0,1,0.7009955048561096
0,1,0.700793594121933
0,1,0.7009505033493042
0,1,0.7003311514854431
0,1,0.7002457976341248
0,1,0.7006595730781555
0,1,0.7006136476993561
0,1,0.7005269527435303
0,1,0.7005021572113037
0,1,0.7006652057170868
0,1,0.7009439766407013
0,1,0.70094034075737
0,1,0.7004894316196442
0,1,0.7009586095809937
0,1,0.7008899748325348
0,1,0.7007129490375519
0,1,0.7007465064525604
0,1,0.7009153664112091
0,1,0.700814425945282
0,1,0.7009044885635376
0,1,0.7006966471672058
0,1,0.7010043859481812
0,1,0.7008676528930664
0,1,0.7006730139255524
0,1,0.700676679611206
0,1,0.7006783783435822
0,1,0.6997990906238556
0,1,0.699740082025528
0,1,0.6922178268432617
0,1,0.6913284957408905
0,1,0.6912972331047058
0,1,0.690951943397522
0,1,0.6916840970516205
0,1,0.690989762544632
0,1,0.690090000629425
0,1,0.6908740699291229
0,1,0.690453439950943
0,1,0.6894907057285309
0,1,0.6908541321754456
0,1,0.690921425819397
0,1,0.6911149621009827
0,1,0.6905574202537537
0,1,0.6903507113456726
0,1,0.6893927454948425
0,1,0.6900697350502014
0,1,0.6908171772956848
0,1,0.690554678440094
0,1,0.6911643147468567
0,1,0.6912047266960144
0,1,0.6914563477039337
0,1,0.692040890455246
0,1,0.6919758319854736
0,1,0.6920839548110962
0,1,0.6912585198879242
0,1,0.6917351484298706
0,1,0.6907815337181091
0,1,0.6904571950435638
0,1,0.6911268532276154
0,1,0.6910600364208221
0,1,0.6913927495479584
0,1,0.6919010877609253
0,1,0.691827267408371
0,1,0.6915243864059448
0,1,0.690978080034256
0,1,0.6911644041538239
0,1,0.6922674477100372
0,1,0.6925181150436401
0,1,0.6928130090236664
0,1,0.6926500499248505
0,1,0.6936122477054596
0,1,0.6935276985168457
0,1,0.69343301653862
0,1,0.6920720040798187
0,1,0.6928089559078217
0,1,0.6923618316650391
0,1,0.6918467581272125
0,1,0.6911956965923309
0,1,0.6918822228908539
0,1,0.693882018327713
0,1,0.6945853531360626
0,1,0.6922996640205383
0,1,0.6920058727264404
0,1,0.692173182964325
0,1,0.6933548748493195
0,1,0.6939298808574677
0,1,0.6926927864551544
0,1,0.6925842761993408
0,1,0.6932996213436127
0,1,0.6939647495746613
0,1,0.69344562292099
0,1,0.6947095096111298
0,1,0.6955113708972931
0,1,0.6957920789718628
0,1,0.6940020620822906
0,1,0.693728506565094
0,1,0.6948971748352051
0,1,0.6950438320636749
0,1,0.6947431862354279
0,1,0.694625198841095
0,1,0.6949142813682556
0,1,0.695572555065155
0,1,0.6966094970703125
0,1,0.6971071362495422
0,1,0.6975142359733582
0,1,0.6966363489627838
0,1,0.6970621049404144
0,1,0.6970379948616028
0,1,0.6961902976036072
0,1,0.696397989988327
0,1,0.6975983083248138
0,1,0.6962572336196899
0,1,0.6970901489257812
0,1,0.6966429948806763
0,1,0.6961889266967773
0,1,0.6952284276485443
0,1,0.6957484185695648
0,1,0.6959097981452942
0,1,0.6969068944454193
0,1,0.6958499848842621
0,1,0.695951372385025
0,1,0.6968484818935394
0,1,0.6969798505306244
0,1,0.6972696483135223
0,1,0.6975534856319427
0,1,0.697233259677887
0,1,0.6974890232086182
0,1,0.696775883436203
0,1,0.6976011991500854
0,1,0.6970974802970886
0,1,0.6972377598285675
0,1,0.6972050666809082
0,1,0.6971143782138824
0,1,0.6983167827129364
0,1,0.6982262134552002
0,1,0.6983875036239624
0,1,0.6986271142959595
0,1,0.6986497640609741
0,1,0.698750764131546
0,1,0.6986271739006042
0,1,0.6987670660018921
0,1,0.6983693540096283
0,1,0.6977304518222809
1,1,0.6981621980667114
1,1,0.6974475681781769
1,1,0.6982114017009735
1,1,0.6976965963840485
1,1,0.6980583369731903
1,1,0.6981918513774872
1,1,0.6985131800174713
1,1,0.6988043189048767
1,1,0.6987995803356171
1,1,0.6985341906547546
1,1,0.6987543404102325
1,1,0.698122501373291
1,1,0.6986513137817383
1,1,0.6988693475723267
1,1,0.6991348564624786
1,1,0.6993694603443146
1,1,0.6992384791374207
1,1,0.6993658542633057
1,1,0.6993539035320282
1,1,0.6991037428379059
1,1,0.6991448104381561
1,1,0.6992594301700592
1,1,0.6992874443531036
1,1,0.699009120464325
1,1,0.6994026601314545
1,1,0.6997672617435455
1,1,0.6998426020145416
1,1,0.7001419365406036
1,1,0.6999528408050537
1,1,0.6997103095054626
1,1,0.6999504268169403
1,1,0.6998765766620636
1,1,0.7000356316566467
1,1,0.7000598609447479
1,1,0.700097918510437
1,1,0.7002473771572113
1,1,0.6999868452548981
1,1,0.6997535228729248
1,1,0.7000521421432495
1,1,0.7004837393760681
1,1,0.7005866467952728
1,1,0.7003380358219147
1,1,0.7003418207168579
1,1,0.7004977464675903
1,1,0.7004255056381226
1,1,0.7005491554737091
1,1,0.7005633413791656
1,1,0.7006235420703888
1,1,0.7006604969501495
1,1,0.7007010579109192
1,1,0.7006419599056244
1,1,0.7006925344467163
1,1,0.7006038427352905
1,1,0.700612485408783
1,1,0.7006973326206207
1,1,0.7006859481334686
1,1,0.700673371553421
1,1,0.7006603181362152
1,1,0.7006688714027405
1,1,0.7006554305553436
1,1,0.7006638944149017
1,1,0.7006582617759705
1,1,0.700646311044693
1,1,0.7006608545780182
0,1,0.7006425857543945
0,1,0.7005975544452667
0,1,0.7006160318851471
0,1,0.7006419599056244
0,1,0.7004925310611725
0,1,0.700659990310669
0,1,0.7005996704101562
0,1,0.7006804645061493
0,1,0.7006672918796539
0,1,0.7006868422031403
0,1,0.7005711197853088
0,1,0.700502872467041
0,1,0.7000544369220734
0,1,0.7003056406974792
1,1,0.7002511322498322
1,1,0.70027095079422
1,1,0.7001780271530151
1,1,0.7002635598182678
1,1,0.6999294459819794
1,1,0.7000116407871246
1,1,0.7001753151416779
1,1,0.7002781927585602
1,1,0.7002475261688232
